image_name,label,Unhealthy,Healthy,Rubbish
isbi2025_ps3c_test_image_13541.png,rubbish,0.004448976,0.14813784,0.8474132
isbi2025_ps3c_test_image_14244.png,rubbish,0.020500258,0.027784297,0.95171547
isbi2025_ps3c_test_image_14548.png,rubbish,0.000163898,0.000518872,0.9993173
isbi2025_ps3c_test_image_14583.png,rubbish,0.000168012,0.000535295,0.9992967
isbi2025_ps3c_test_image_15433.png,healthy,0.001174431,0.9925562,0.006269421
isbi2025_ps3c_test_image_16031.png,healthy,0.000383662,0.9972905,0.002325851
isbi2025_ps3c_test_image_16947.png,rubbish,0.000163121,0.000519144,0.99931777
isbi2025_ps3c_test_image_17181.png,healthy,0.009055309,0.9782438,0.012700906
isbi2025_ps3c_test_image_17646.png,rubbish,0.000161339,0.000512093,0.9993266
isbi2025_ps3c_test_image_17816.png,rubbish,0.000195226,0.000711505,0.9990933
isbi2025_ps3c_test_image_17957.png,rubbish,0.048692584,0.2198484,0.731459
isbi2025_ps3c_test_image_10002.png,rubbish,0.00458459,0.23349026,0.76192516
isbi2025_ps3c_test_image_10143.png,rubbish,0.017901726,0.04913969,0.9329586
isbi2025_ps3c_test_image_10684.png,rubbish,0.045524843,0.22900382,0.7254714
isbi2025_ps3c_test_image_10995.png,healthy,0.008412085,0.8248749,0.16671309
isbi2025_ps3c_test_image_11179.png,healthy,0.005556634,0.93237513,0.062068257
isbi2025_ps3c_test_image_11734.png,healthy,0.009779137,0.50095135,0.48926958
isbi2025_ps3c_test_image_11825.png,healthy,0.021689005,0.661706,0.31660503
isbi2025_ps3c_test_image_11964.png,rubbish,0.000678924,0.003197124,0.996124
isbi2025_ps3c_test_image_12336.png,rubbish,0.005026535,0.057474717,0.9374988
isbi2025_ps3c_test_image_13286.png,rubbish,0.007546251,0.46348742,0.52896637
isbi2025_ps3c_test_image_13400.png,rubbish,0.007080342,0.0596839,0.9332358
isbi2025_ps3c_test_image_14423.png,rubbish,0.008933294,0.075552166,0.9155146
isbi2025_ps3c_test_image_14562.png,healthy,0.008553597,0.94361794,0.047828443
isbi2025_ps3c_test_image_15254.png,healthy,0.009673786,0.64558494,0.34474134
isbi2025_ps3c_test_image_15419.png,rubbish,0.004565209,0.1719387,0.8234961
isbi2025_ps3c_test_image_15558.png,healthy,0.051267862,0.90205705,0.04667508
isbi2025_ps3c_test_image_15593.png,rubbish,0.00021205,0.00061213,0.9991759
isbi2025_ps3c_test_image_16191.png,healthy,0.000372403,0.99739754,0.002230085
isbi2025_ps3c_test_image_16656.png,rubbish,0.027186168,0.22190253,0.75091136
isbi2025_ps3c_test_image_16806.png,rubbish,0.000161583,0.000521748,0.9993167
isbi2025_ps3c_test_image_17021.png,healthy,0.004355395,0.9824182,0.013226423
isbi2025_ps3c_test_image_17160.png,rubbish,0.000583751,0.002803421,0.99661285
isbi2025_ps3c_test_image_10280.png,healthy,0.043192994,0.93490076,0.021906266
isbi2025_ps3c_test_image_10295.png,healthy,0.005303478,0.970704,0.02399255
isbi2025_ps3c_test_image_10406.png,healthy,0.007927336,0.94411755,0.04795519
isbi2025_ps3c_test_image_10547.png,rubbish,0.00016171,0.000512038,0.9993262
isbi2025_ps3c_test_image_11271.png,rubbish,0.005309572,0.14598991,0.8487006
isbi2025_ps3c_test_image_11325.png,rubbish,0.000170778,0.000653433,0.99917585
isbi2025_ps3c_test_image_11330.png,rubbish,0.00016171,0.000512038,0.9993262
isbi2025_ps3c_test_image_11675.png,rubbish,0.000161518,0.000512038,0.99932647
isbi2025_ps3c_test_image_12277.png,rubbish,0.20509154,0.10872664,0.68618184
isbi2025_ps3c_test_image_12673.png,rubbish,0.004128649,0.12434997,0.87152135
isbi2025_ps3c_test_image_12727.png,rubbish,0.000176671,0.000683099,0.99914026
isbi2025_ps3c_test_image_12732.png,healthy,0.009232204,0.50937366,0.48139417
isbi2025_ps3c_test_image_12823.png,healthy,0.009875979,0.6516664,0.33845764
isbi2025_ps3c_test_image_12962.png,rubbish,0.003488555,0.081763804,0.91474766
isbi2025_ps3c_test_image_13004.png,rubbish,0.002138441,0.006939699,0.99092185
isbi2025_ps3c_test_image_13145.png,rubbish,0.00016171,0.000512038,0.9993262
isbi2025_ps3c_test_image_13649.png,rubbish,0.000197936,0.000631643,0.9991704
isbi2025_ps3c_test_image_13682.png,rubbish,0.000161345,0.000512051,0.9993266
isbi2025_ps3c_test_image_13697.png,rubbish,0.00016171,0.000512038,0.9993262
isbi2025_ps3c_test_image_13708.png,healthy,0.005634974,0.927107,0.06725808
isbi2025_ps3c_test_image_13819.png,rubbish,0.000163082,0.000518349,0.9993186
isbi2025_ps3c_test_image_13958.png,rubbish,0.000262213,0.001010055,0.99872774
isbi2025_ps3c_test_image_13993.png,unhealthy,0.9589615,0.01247354,0.028564975
isbi2025_ps3c_test_image_14027.png,rubbish,0.17073001,0.14106628,0.6882037
isbi2025_ps3c_test_image_14166.png,healthy,0.000333097,0.9976857,0.001981243
isbi2025_ps3c_test_image_15197.png,rubbish,0.18938722,0.05912565,0.75148714
isbi2025_ps3c_test_image_15315.png,rubbish,0.000660071,0.004791586,0.9945484
isbi2025_ps3c_test_image_15645.png,rubbish,0.21504325,0.12091238,0.6640444
isbi2025_ps3c_test_image_15650.png,healthy,0.007684793,0.9794847,0.012830547
isbi2025_ps3c_test_image_15711.png,rubbish,0.000161608,0.000512038,0.99932635
isbi2025_ps3c_test_image_15800.png,healthy,0.00660638,0.8838494,0.10954426
isbi2025_ps3c_test_image_15941.png,rubbish,0.000161424,0.000512277,0.99932635
isbi2025_ps3c_test_image_16247.png,rubbish,0.0955044,0.0394843,0.86501133
isbi2025_ps3c_test_image_16252.png,rubbish,0.001160355,0.004089255,0.99475044
isbi2025_ps3c_test_image_16299.png,rubbish,0.004534741,0.09453976,0.9009255
isbi2025_ps3c_test_image_16313.png,healthy,0.00056468,0.9955255,0.003909846
isbi2025_ps3c_test_image_16595.png,healthy,0.00702122,0.9315556,0.06142313
isbi2025_ps3c_test_image_16717.png,healthy,0.000344908,0.9976227,0.002032355
isbi2025_ps3c_test_image_17268.png,rubbish,0.002761611,0.005952437,0.9912859
isbi2025_ps3c_test_image_17329.png,healthy,0.005467495,0.88688797,0.10764453
isbi2025_ps3c_test_image_17425.png,healthy,0.003452768,0.9722451,0.02430213
isbi2025_ps3c_test_image_17564.png,rubbish,0.000812431,0.004659717,0.99452794
isbi2025_ps3c_test_image_18096.png,rubbish,0.010794409,0.16892081,0.8202848
isbi2025_ps3c_test_image_10413.png,rubbish,0.13637254,0.20601016,0.65761733
isbi2025_ps3c_test_image_10552.png,healthy,0.027155045,0.9468753,0.025969675
isbi2025_ps3c_test_image_10599.png,healthy,0.00516792,0.9779552,0.016876932
isbi2025_ps3c_test_image_11264.png,rubbish,0.004029864,0.044348463,0.95162165
isbi2025_ps3c_test_image_11429.png,rubbish,0.006939383,0.018198613,0.9748621
isbi2025_ps3c_test_image_11568.png,healthy,0.004629284,0.9726918,0.022679016
isbi2025_ps3c_test_image_12666.png,healthy,0.011824655,0.9191369,0.06903851
isbi2025_ps3c_test_image_12836.png,rubbish,0.005547799,0.017526729,0.9769255
isbi2025_ps3c_test_image_12977.png,rubbish,0.000161345,0.000512051,0.9993266
isbi2025_ps3c_test_image_13011.png,rubbish,0.000251492,0.000892389,0.9988562
isbi2025_ps3c_test_image_13150.png,healthy,0.000343917,0.9976329,0.002023175
isbi2025_ps3c_test_image_13986.png,healthy,0.16203639,0.69088805,0.1470756
isbi2025_ps3c_test_image_14032.png,healthy,0.000333598,0.9976393,0.002027154
isbi2025_ps3c_test_image_14173.png,rubbish,0.003122764,0.017894551,0.97898275
isbi2025_ps3c_test_image_15008.png,healthy,0.193236597,0.426447388,0.380316015
isbi2025_ps3c_test_image_15149.png,rubbish,0.017359454,0.027019378,0.95562124
isbi2025_ps3c_test_image_15182.png,rubbish,0.001128844,0.004254839,0.9946163
isbi2025_ps3c_test_image_15704.png,rubbish,0.006124192,0.05992526,0.93395054
isbi2025_ps3c_test_image_15815.png,healthy,0.014801191,0.77009666,0.2151022
isbi2025_ps3c_test_image_15954.png,rubbish,0.000167073,0.00052561,0.9993073
isbi2025_ps3c_test_image_16306.png,rubbish,0.001056587,0.006098209,0.9928452
isbi2025_ps3c_test_image_16580.png,rubbish,0.009258376,0.33056894,0.6601727
isbi2025_ps3c_test_image_17430.png,rubbish,0.000161241,0.000515897,0.9993229
isbi2025_ps3c_test_image_17571.png,rubbish,0.00016171,0.000512038,0.9993262
isbi2025_ps3c_test_image_18048.png,healthy,0.006305659,0.98168206,0.012012349
isbi2025_ps3c_test_image_18083.png,rubbish,0.001232162,0.004070685,0.9946972
isbi2025_ps3c_test_image_18109.png,rubbish,0.001422992,0.003708209,0.9948689
isbi2025_ps3c_test_image_10017.png,unhealthy,0.9432781,0.018987922,0.037734002
isbi2025_ps3c_test_image_10156.png,healthy,0.005367966,0.9563109,0.03832112
isbi2025_ps3c_test_image_10980.png,healthy,0.054478824,0.9126798,0.032841384
isbi2025_ps3c_test_image_11660.png,rubbish,0.006800429,0.22489843,0.7683012
isbi2025_ps3c_test_image_11830.png,rubbish,0.000446832,0.001206947,0.9983462
isbi2025_ps3c_test_image_11971.png,healthy,0.011508542,0.82493734,0.16355413
isbi2025_ps3c_test_image_12262.png,healthy,0.03284005,0.9452972,0.02186281
isbi2025_ps3c_test_image_13319.png,rubbish,0.005550942,0.024309956,0.9701391
isbi2025_ps3c_test_image_13415.png,healthy,0.004090963,0.97352564,0.022383433
isbi2025_ps3c_test_image_13554.png,healthy,0.000372267,0.99733335,0.002294408
isbi2025_ps3c_test_image_14436.png,healthy,0.000355578,0.99753463,0.002109841
isbi2025_ps3c_test_image_14577.png,healthy,0.000333306,0.997633,0.002033771
isbi2025_ps3c_test_image_15241.png,rubbish,0.000161345,0.000512051,0.9993266
isbi2025_ps3c_test_image_15300.png,healthy,0.056664813,0.90599436,0.037340865
isbi2025_ps3c_test_image_15586.png,rubbish,0.008321689,0.20658913,0.7850892
isbi2025_ps3c_test_image_16184.png,healthy,0.005043653,0.9681444,0.026811942
isbi2025_ps3c_test_image_16643.png,healthy,0.007376322,0.9809483,0.011675406
isbi2025_ps3c_test_image_16688.png,healthy,0.02331331,0.6544135,0.3222732
isbi2025_ps3c_test_image_16702.png,rubbish,0.007921146,0.40329468,0.5887842
isbi2025_ps3c_test_image_16813.png,unhealthy,0.66017175,0.065816976,0.27401134
isbi2025_ps3c_test_image_16952.png,rubbish,0.004458724,0.011304731,0.9842366
isbi2025_ps3c_test_image_16999.png,rubbish,0.000161339,0.000512093,0.9993266
isbi2025_ps3c_test_image_17034.png,healthy,0.014071329,0.8141881,0.17174062
isbi2025_ps3c_test_image_17175.png,healthy,0.008073242,0.6424745,0.34945232
isbi2025_ps3c_test_image_17679.png,rubbish,0.007919749,0.3977022,0.5943781
isbi2025_ps3c_test_image_17738.png,rubbish,0.010954302,0.01997495,0.9690708
isbi2025_ps3c_test_image_17829.png,rubbish,0.000818835,0.004706093,0.9944751
isbi2025_ps3c_test_image_17968.png,rubbish,0.001904326,0.002277613,0.9958181
isbi2025_ps3c_test_image_10242.png,healthy,0.005498915,0.93918073,0.05532039
isbi2025_ps3c_test_image_10289.png,healthy,0.008852351,0.8239393,0.16720837
isbi2025_ps3c_test_image_10303.png,rubbish,0.22073883,0.24587598,0.5333852
isbi2025_ps3c_test_image_10691.png,healthy,0.005321397,0.91108274,0.083595864
isbi2025_ps3c_test_image_11278.png,rubbish,0.00021066,0.000795937,0.99899346
isbi2025_ps3c_test_image_11339.png,rubbish,0.004486072,0.016868252,0.9786457
isbi2025_ps3c_test_image_11574.png,rubbish,0.000261461,0.00095297,0.9987856
isbi2025_ps3c_test_image_11721.png,rubbish,0.002096542,0.009865394,0.98803806
isbi2025_ps3c_test_image_12176.png,rubbish,0.015478222,0.11487256,0.86964923
isbi2025_ps3c_test_image_12323.png,healthy,0.001517082,0.99107456,0.007408385
isbi2025_ps3c_test_image_13258.png,rubbish,0.004640531,0.115857735,0.8795018
isbi2025_ps3c_test_image_13293.png,rubbish,0.009535911,0.37857133,0.61189276
isbi2025_ps3c_test_image_13640.png,rubbish,0.000161478,0.000513949,0.9993246
isbi2025_ps3c_test_image_13701.png,rubbish,0.006626868,0.38065416,0.612719
isbi2025_ps3c_test_image_13810.png,rubbish,0.03473582,0.021287467,0.94397676
isbi2025_ps3c_test_image_14663.png,healthy,0.013349141,0.81485826,0.17179263
isbi2025_ps3c_test_image_14972.png,rubbish,0.091622695,0.38478008,0.52359724
isbi2025_ps3c_test_image_15014.png,rubbish,0.006429874,0.017017124,0.97655296
isbi2025_ps3c_test_image_15659.png,rubbish,0.000224786,0.00069001,0.9990852
isbi2025_ps3c_test_image_15692.png,rubbish,0.005114214,0.046399955,0.94848585
isbi2025_ps3c_test_image_15718.png,healthy,0.02479507,0.7238935,0.2513114
isbi2025_ps3c_test_image_15809.png,healthy,0.009979637,0.64025116,0.34976923
isbi2025_ps3c_test_image_16290.png,healthy,0.007292642,0.6488433,0.34386408
isbi2025_ps3c_test_image_16416.png,rubbish,0.0146337,0.36106128,0.6243051
isbi2025_ps3c_test_image_17261.png,rubbish,0.006323735,0.007820485,0.98585576
isbi2025_ps3c_test_image_18115.png,healthy,0.002856387,0.98549217,0.011651464
isbi2025_ps3c_test_image_10181.png,healthy,0.000594932,0.99622786,0.003177302
isbi2025_ps3c_test_image_10585.png,rubbish,0.000631682,0.0025856,0.9967828
isbi2025_ps3c_test_image_10646.png,rubbish,0.00618272,0.018682623,0.97513473
isbi2025_ps3c_test_image_10957.png,rubbish,0.005241877,0.10679873,0.8879594
isbi2025_ps3c_test_image_11031.png,rubbish,0.000905409,0.004340241,0.99475443
isbi2025_ps3c_test_image_11435.png,rubbish,0.003841945,0.02181847,0.9743396
isbi2025_ps3c_test_image_12037.png,rubbish,0.000511805,0.002324274,0.997164
isbi2025_ps3c_test_image_12433.png,rubbish,0.000161608,0.000512191,0.9993262
isbi2025_ps3c_test_image_13187.png,rubbish,0.023468517,0.13704793,0.8394836
isbi2025_ps3c_test_image_13244.png,healthy,0.010498985,0.7271204,0.26238066
isbi2025_ps3c_test_image_13548.png,healthy,0.005779897,0.91736794,0.07685223
isbi2025_ps3c_test_image_13583.png,rubbish,0.000162695,0.000515573,0.99932176
isbi2025_ps3c_test_image_13951.png,rubbish,0.020993292,0.040505983,0.93850076
isbi2025_ps3c_test_image_14326.png,healthy,0.000439252,0.997224,0.002336855
isbi2025_ps3c_test_image_14722.png,rubbish,0.001269287,0.005344619,0.99338615
isbi2025_ps3c_test_image_14833.png,rubbish,0.000245545,0.00120627,0.99854827
isbi2025_ps3c_test_image_15155.png,rubbish,0.000336018,0.00191738,0.9977466
isbi2025_ps3c_test_image_15296.png,rubbish,0.000591918,0.003880258,0.99552786
isbi2025_ps3c_test_image_15551.png,rubbish,0.009609541,0.038758405,0.951632
isbi2025_ps3c_test_image_15948.png,rubbish,0.000252386,0.001220802,0.9985268
isbi2025_ps3c_test_image_15983.png,healthy,0.011748469,0.94576937,0.042482182
isbi2025_ps3c_test_image_16153.png,rubbish,0.11121315,0.18024126,0.7085456
isbi2025_ps3c_test_image_16198.png,rubbish,0.000546763,0.002585664,0.9968676
isbi2025_ps3c_test_image_16557.png,rubbish,0.000166473,0.00053349,0.9993001
isbi2025_ps3c_test_image_16694.png,rubbish,0.004010287,0.042563967,0.95342577
isbi2025_ps3c_test_image_16985.png,rubbish,0.012172088,0.028821297,0.95900667
isbi2025_ps3c_test_image_17028.png,healthy,0.009456791,0.50894666,0.4815966
isbi2025_ps3c_test_image_17320.png,rubbish,0.000602221,0.002726811,0.99667096
isbi2025_ps3c_test_image_17724.png,rubbish,0.000161379,0.000512051,0.9993266
isbi2025_ps3c_test_image_17835.png,healthy,0.229634459,0.440291223,0.330074317
isbi2025_ps3c_test_image_17974.png,healthy,0.000372042,0.9974683,0.002159659
isbi2025_ps3c_test_image_18054.png,rubbish,0.003761338,0.006281104,0.9899576
isbi2025_ps3c_test_image_10707.png,healthy,0.001506832,0.99301106,0.005482084
isbi2025_ps3c_test_image_10712.png,healthy,0.011650755,0.7207819,0.26756734
isbi2025_ps3c_test_image_10803.png,healthy,0.006913215,0.90900314,0.084083706
isbi2025_ps3c_test_image_10816.png,rubbish,0.001454017,0.004695702,0.99385035
isbi2025_ps3c_test_image_10989.png,rubbish,0.20684466,0.2747914,0.51836395
isbi2025_ps3c_test_image_11165.png,healthy,0.008114455,0.78997207,0.2019135
isbi2025_ps3c_test_image_11170.png,rubbish,0.000291285,0.00107252,0.99863625
isbi2025_ps3c_test_image_11669.png,rubbish,0.010092184,0.22077265,0.7691352
isbi2025_ps3c_test_image_11978.png,rubbish,0.0058684,0.13751489,0.85661674
isbi2025_ps3c_test_image_12567.png,rubbish,0.015584542,0.26441795,0.7199975
isbi2025_ps3c_test_image_12572.png,rubbish,0.000817082,0.002551979,0.996631
isbi2025_ps3c_test_image_13305.png,healthy,0.000343626,0.99763405,0.002022337
isbi2025_ps3c_test_image_13310.png,rubbish,0.000165384,0.000606046,0.9992286
isbi2025_ps3c_test_image_13409.png,healthy,0.003184452,0.98512924,0.01168633
isbi2025_ps3c_test_image_14267.png,healthy,0.015627965,0.5183049,0.4660672
isbi2025_ps3c_test_image_14272.png,rubbish,0.000196174,0.00081077,0.9989931
isbi2025_ps3c_test_image_15309.png,healthy,0.000518149,0.99686587,0.002616036
isbi2025_ps3c_test_image_15405.png,rubbish,0.008659257,0.22891453,0.76242626
isbi2025_ps3c_test_image_15410.png,rubbish,0.000161276,0.000512051,0.9993267
isbi2025_ps3c_test_image_15544.png,rubbish,0.035871003,0.3573426,0.6067864
isbi2025_ps3c_test_image_16007.png,rubbish,0.00016129,0.000515938,0.99932283
isbi2025_ps3c_test_image_16012.png,rubbish,0.000161518,0.000512038,0.99932647
isbi2025_ps3c_test_image_17169.png,rubbish,0.000484736,0.002375917,0.9971394
isbi2025_ps3c_test_image_17665.png,healthy,0.000345726,0.9976206,0.002033655
isbi2025_ps3c_test_image_17670.png,rubbish,0.005819859,0.12592971,0.8682505
isbi2025_ps3c_test_image_17961.png,rubbish,0.000162972,0.000519117,0.9993179
isbi2025_ps3c_test_image_10194.png,rubbish,0.000161439,0.000513153,0.9993254
isbi2025_ps3c_test_image_10257.png,rubbish,0.0098928,0.23350045,0.75660676
isbi2025_ps3c_test_image_10653.png,healthy,0.014044756,0.9380893,0.047865946
isbi2025_ps3c_test_image_10698.png,healthy,0.005397356,0.931953,0.06264969
isbi2025_ps3c_test_image_10942.png,healthy,0.000536646,0.99574053,0.0037228
isbi2025_ps3c_test_image_11024.png,rubbish,0.00095531,0.006711594,0.9923332
isbi2025_ps3c_test_image_11728.png,rubbish,0.000161621,0.000512191,0.9993262
isbi2025_ps3c_test_image_11839.png,healthy,0.006814733,0.9741521,0.019033235
isbi2025_ps3c_test_image_12426.png,rubbish,0.008038672,0.03159514,0.96036625
isbi2025_ps3c_test_image_13251.png,healthy,0.009797715,0.91068953,0.079512775
isbi2025_ps3c_test_image_13596.png,healthy,0.009166095,0.64962244,0.34121144
isbi2025_ps3c_test_image_13655.png,unhealthy,0.6516315,0.19376463,0.1546039
isbi2025_ps3c_test_image_13944.png,rubbish,0.000736516,0.003385943,0.99587756
isbi2025_ps3c_test_image_14333.png,rubbish,0.006533363,0.017301947,0.97616476
isbi2025_ps3c_test_image_14737.png,rubbish,0.005873899,0.117014535,0.8771116
isbi2025_ps3c_test_image_15140.png,healthy,0.006276788,0.9158656,0.07785763
isbi2025_ps3c_test_image_15248.png,healthy,0.005686011,0.92807955,0.06623447
isbi2025_ps3c_test_image_15283.png,rubbish,0.002610154,0.008068718,0.98932123
isbi2025_ps3c_test_image_15687.png,healthy,0.005334539,0.9474291,0.047236353
isbi2025_ps3c_test_image_15996.png,rubbish,0.00016576,0.000610098,0.9992242
isbi2025_ps3c_test_image_16146.png,healthy,0.00054915,0.99585986,0.003591045
isbi2025_ps3c_test_image_16285.png,rubbish,0.001102386,0.00778051,0.9911171
isbi2025_ps3c_test_image_16542.png,unhealthy,0.416100073,0.206032329,0.377867598
isbi2025_ps3c_test_image_16589.png,rubbish,0.006784013,0.047817267,0.9453987
isbi2025_ps3c_test_image_16681.png,healthy,0.008852007,0.74383545,0.24731252
isbi2025_ps3c_test_image_16990.png,rubbish,0.000797387,0.004530531,0.9946721
isbi2025_ps3c_test_image_17335.png,rubbish,0.009090826,0.28352505,0.7073841
isbi2025_ps3c_test_image_17439.png,healthy,0.064759135,0.90518284,0.0300581
isbi2025_ps3c_test_image_17731.png,rubbish,0.009580972,0.032944407,0.95747465
isbi2025_ps3c_test_image_17820.png,rubbish,0.026438437,0.40155292,0.57200867
isbi2025_ps3c_test_image_18041.png,healthy,0.03100856,0.71893466,0.2500568
isbi2025_ps3c_test_image_10316.png,rubbish,0.000161621,0.000512038,0.99932635
isbi2025_ps3c_test_image_10430.png,rubbish,0.004636713,0.15584576,0.83951753
isbi2025_ps3c_test_image_10571.png,rubbish,0.000161305,0.000512184,0.9993266
isbi2025_ps3c_test_image_10590.png,rubbish,0.000161345,0.000512051,0.9993266
isbi2025_ps3c_test_image_11306.png,rubbish,0.017910864,0.02357105,0.9585181
isbi2025_ps3c_test_image_11420.png,rubbish,0.005855435,0.20322615,0.79091847
isbi2025_ps3c_test_image_11561.png,rubbish,0.000531301,0.001207065,0.9982617
isbi2025_ps3c_test_image_12008.png,rubbish,0.00047137,0.00180582,0.99772286
isbi2025_ps3c_test_image_12022.png,rubbish,0.003516003,0.016488023,0.979996
isbi2025_ps3c_test_image_12163.png,healthy,0.009620755,0.7031901,0.2871892
isbi2025_ps3c_test_image_12704.png,rubbish,0.000161379,0.000512051,0.9993266
isbi2025_ps3c_test_image_12815.png,healthy,0.052942485,0.92261654,0.024441015
isbi2025_ps3c_test_image_13018.png,rubbish,0.02180898,0.040780082,0.93741095
isbi2025_ps3c_test_image_13159.png,rubbish,0.000497957,0.002837398,0.99666464
isbi2025_ps3c_test_image_13173.png,rubbish,0.000995336,0.003288939,0.99571574
isbi2025_ps3c_test_image_13192.png,healthy,0.000353244,0.99753183,0.002114951
isbi2025_ps3c_test_image_13714.png,rubbish,0.008372203,0.054628998,0.93699884
isbi2025_ps3c_test_image_13805.png,healthy,0.004953818,0.9689667,0.026079465
isbi2025_ps3c_test_image_14011.png,rubbish,0.06909136,0.20281585,0.7280928
isbi2025_ps3c_test_image_14676.png,healthy,0.001137652,0.99231637,0.00654604
isbi2025_ps3c_test_image_14826.png,rubbish,0.001988624,0.008132637,0.9898788
isbi2025_ps3c_test_image_14967.png,healthy,0.005185931,0.94564396,0.049170166
isbi2025_ps3c_test_image_15001.png,rubbish,0.000163251,0.00052385,0.99931294
isbi2025_ps3c_test_image_15666.png,rubbish,0.000161318,0.000513816,0.9993249
isbi2025_ps3c_test_image_15836.png,healthy,0.005551805,0.91095877,0.08348948
isbi2025_ps3c_test_image_15977.png,healthy,0.02591239,0.93779033,0.03629729
isbi2025_ps3c_test_image_16264.png,healthy,0.005277202,0.9579727,0.036750138
isbi2025_ps3c_test_image_16403.png,healthy,0.000343626,0.9976381,0.002018265
isbi2025_ps3c_test_image_16568.png,healthy,0.005300041,0.98172003,0.012979995
isbi2025_ps3c_test_image_17274.png,rubbish,0.000705179,0.003366168,0.99592865
isbi2025_ps3c_test_image_17413.png,healthy,0.008062077,0.5151759,0.47676206
isbi2025_ps3c_test_image_17578.png,rubbish,0.005751583,0.21850339,0.77574503
isbi2025_ps3c_test_image_18100.png,healthy,0.000343626,0.9976399,0.002016517
isbi2025_ps3c_test_image_10034.png,healthy,0.000472891,0.9970145,0.002512592
isbi2025_ps3c_test_image_10738.png,healthy,0.0086431,0.84568965,0.14566728
isbi2025_ps3c_test_image_10829.png,rubbish,0.00053919,0.001803929,0.99765694
isbi2025_ps3c_test_image_11184.png,healthy,0.008215792,0.74019885,0.2515854
isbi2025_ps3c_test_image_11247.png,rubbish,0.00016139,0.000512274,0.99932635
isbi2025_ps3c_test_image_11580.png,rubbish,0.26004404,0.054366574,0.68558943
isbi2025_ps3c_test_image_11643.png,rubbish,0.000161343,0.00051298,0.99932575
isbi2025_ps3c_test_image_11688.png,healthy,0.006389923,0.9572003,0.03640983
isbi2025_ps3c_test_image_11952.png,rubbish,0.000179549,0.000770028,0.99905044
isbi2025_ps3c_test_image_12149.png,rubbish,0.000161345,0.000512051,0.9993266
isbi2025_ps3c_test_image_12182.png,healthy,0.000603918,0.99499154,0.0044045
isbi2025_ps3c_test_image_12241.png,rubbish,0.000169352,0.00055508,0.9992756
isbi2025_ps3c_test_image_12586.png,rubbish,0.000161424,0.000512274,0.99932635
isbi2025_ps3c_test_image_12645.png,rubbish,0.000161608,0.000512038,0.99932635
isbi2025_ps3c_test_image_12954.png,healthy,0.000351574,0.9975532,0.002095217
isbi2025_ps3c_test_image_13032.png,rubbish,0.018519351,0.026061919,0.95541877
isbi2025_ps3c_test_image_13436.png,healthy,0.000682052,0.9958439,0.003474041
isbi2025_ps3c_test_image_14150.png,healthy,0.071952224,0.9006854,0.027362304
isbi2025_ps3c_test_image_14258.png,healthy,0.010551021,0.7031256,0.28632343
isbi2025_ps3c_test_image_14293.png,healthy,0.000333229,0.99767154,0.00199527
isbi2025_ps3c_test_image_14554.png,rubbish,0.00092918,0.004527039,0.9945438
isbi2025_ps3c_test_image_14697.png,healthy,0.011035144,0.97514737,0.013817538
isbi2025_ps3c_test_image_14986.png,rubbish,0.00589331,0.022839434,0.9712673
isbi2025_ps3c_test_image_15323.png,healthy,0.015752837,0.5160686,0.46817863
isbi2025_ps3c_test_image_15727.png,rubbish,0.001307224,0.002910854,0.99578196
isbi2025_ps3c_test_image_16325.png,healthy,0.005847208,0.9273349,0.06681792
isbi2025_ps3c_test_image_16429.png,healthy,0.189763209,0.436810678,0.373426113
isbi2025_ps3c_test_image_16721.png,rubbish,0.3774678,0.04016865,0.58236355
isbi2025_ps3c_test_image_16830.png,rubbish,0.000173034,0.000647942,0.999179
isbi2025_ps3c_test_image_17156.png,healthy,0.00980987,0.49922308,0.4909671
isbi2025_ps3c_test_image_17295.png,rubbish,0.006111606,0.06644955,0.92743886
isbi2025_ps3c_test_image_17552.png,healthy,0.000343626,0.9976401,0.002016355
isbi2025_ps3c_test_image_17599.png,healthy,0.001527535,0.99045503,0.008017423
isbi2025_ps3c_test_image_17691.png,rubbish,0.000161242,0.000512051,0.9993267
isbi2025_ps3c_test_image_17980.png,rubbish,0.01963833,0.008683213,0.97167844
isbi2025_ps3c_test_image_10160.png,healthy,0.004312397,0.96542096,0.030266665
isbi2025_ps3c_test_image_10175.png,rubbish,0.007104368,0.050223835,0.9426719
isbi2025_ps3c_test_image_10679.png,rubbish,0.025754366,0.040813662,0.933432
isbi2025_ps3c_test_image_10968.png,rubbish,0.009531541,0.03685548,0.95361304
isbi2025_ps3c_test_image_11656.png,rubbish,0.07295978,0.21115068,0.7158896
isbi2025_ps3c_test_image_11702.png,unhealthy,0.66199684,0.17580593,0.16219722
isbi2025_ps3c_test_image_11717.png,healthy,0.013961836,0.6351308,0.3509074
isbi2025_ps3c_test_image_11806.png,rubbish,0.000520252,0.002871046,0.99660873
isbi2025_ps3c_test_image_11813.png,healthy,0.008665193,0.9406698,0.050665043
isbi2025_ps3c_test_image_11947.png,rubbish,0.000161345,0.000513454,0.9993253
isbi2025_ps3c_test_image_11999.png,rubbish,0.017797647,0.37446666,0.60773575
isbi2025_ps3c_test_image_12254.png,rubbish,0.004021449,0.07955925,0.9164193
isbi2025_ps3c_test_image_12300.png,healthy,0.014047144,0.9681772,0.017775625
isbi2025_ps3c_test_image_12315.png,rubbish,0.000163797,0.000517122,0.9993191
