image_name,label,healthy,unhealthy,rubbish
isbi2025_ps3c_test_image_16909.png,rubbish,0.4028107,0.07904122,0.51814806
isbi2025_ps3c_test_image_08689.png,rubbish,0.05394675,0.08184319,0.86421007
isbi2025_ps3c_test_image_02008.png,rubbish,0.023640623,0.021052489,0.9553069
isbi2025_ps3c_test_image_16738.png,rubbish,0.075916804,0.02168644,0.90239674
isbi2025_ps3c_test_image_00366.png,healthy,0.8746202,0.116885066,0.008494759
isbi2025_ps3c_test_image_03089.png,rubbish,0.089165814,0.08004078,0.83079344
isbi2025_ps3c_test_image_03232.png,healthy,0.896478,0.10051674,0.0030052916
isbi2025_ps3c_test_image_14151.png,unhealthy,0.3386052,0.49202943,0.16936533
isbi2025_ps3c_test_image_01744.png,unhealthy,0.2510839,0.5311416,0.21777457
isbi2025_ps3c_test_image_13599.png,healthy,0.98366934,0.015345477,0.0009852385
isbi2025_ps3c_test_image_07734.png,rubbish,4.497691e-05,8.961315e-05,0.9998654
isbi2025_ps3c_test_image_06312.png,healthy,0.93280995,0.06554761,0.0016423921
isbi2025_ps3c_test_image_11323.png,healthy,0.78533185,0.05185148,0.16281667
isbi2025_ps3c_test_image_10140.png,healthy,0.76492524,0.15837222,0.07670247
isbi2025_ps3c_test_image_00809.png,healthy,0.6478436,0.35130686,0.0008495302
isbi2025_ps3c_test_image_17519.png,rubbish,0.01653341,0.015064813,0.9684018
isbi2025_ps3c_test_image_11997.png,rubbish,0.14333901,0.14524755,0.71141344
isbi2025_ps3c_test_image_06448.png,rubbish,0.0003859585,0.00088964234,0.9987244
isbi2025_ps3c_test_image_12199.png,healthy,0.4846043,0.34715188,0.16824383
isbi2025_ps3c_test_image_02721.png,healthy,0.7722046,0.19623117,0.031564295
isbi2025_ps3c_test_image_01801.png,rubbish,0.08608343,0.04496454,0.8689521
isbi2025_ps3c_test_image_03762.png,rubbish,0.10226945,0.065895185,0.8318354
isbi2025_ps3c_test_image_09020.png,rubbish,1.9087743e-06,4.7220187e-06,0.9999933
isbi2025_ps3c_test_image_14172.png,rubbish,0.008055642,0.0049540186,0.9869904
isbi2025_ps3c_test_image_15025.png,healthy,0.8685069,0.07535101,0.05614208
isbi2025_ps3c_test_image_14630.png,unhealthy,0.2823725,0.46086147,0.25676596
isbi2025_ps3c_test_image_05224.png,rubbish,3.2648686e-06,1.3201651e-05,0.99998355
isbi2025_ps3c_test_image_17354.png,rubbish,0.2203462,0.07589397,0.7037598
isbi2025_ps3c_test_image_02164.png,healthy,0.84886974,0.05091475,0.10021553
isbi2025_ps3c_test_image_07313.png,healthy,0.50421536,0.1183709,0.37741375
isbi2025_ps3c_test_image_09882.png,rubbish,1.7636886e-06,4.931517e-06,0.9999933
isbi2025_ps3c_test_image_16630.png,rubbish,0.008968922,0.009994465,0.98103666
isbi2025_ps3c_test_image_06807.png,healthy,0.78334534,0.07714624,0.13950844
isbi2025_ps3c_test_image_10451.png,healthy,0.4827656,0.20296244,0.31427205
isbi2025_ps3c_test_image_06412.png,rubbish,0.11428958,0.26325202,0.6224584
isbi2025_ps3c_test_image_10479.png,unhealthy,0.05145642,0.6427454,0.3057982
isbi2025_ps3c_test_image_12359.png,rubbish,0.025448447,0.014815725,0.9597359
isbi2025_ps3c_test_image_13426.png,healthy,0.5638313,0.40421236,0.031956367
isbi2025_ps3c_test_image_17251.png,healthy,0.6546331,0.34430924,0.0010576664
isbi2025_ps3c_test_image_12215.png,rubbish,6.874448e-06,1.232748e-05,0.9999808
isbi2025_ps3c_test_image_15632.png,rubbish,0.0003495148,0.0008868775,0.99876356
isbi2025_ps3c_test_image_06516.png,rubbish,0.0029851894,0.0064405478,0.9905743
isbi2025_ps3c_test_image_07110.png,rubbish,0.005210415,0.001514502,0.99327505
isbi2025_ps3c_test_image_03469.png,healthy,0.88612026,0.08193334,0.03194639
isbi2025_ps3c_test_image_01758.png,rubbish,0.10812194,0.2530314,0.6388467
isbi2025_ps3c_test_image_12211.png,rubbish,0.06790846,0.047604844,0.8844867
isbi2025_ps3c_test_image_13853.png,rubbish,0.0056053037,0.0047883224,0.9896063
isbi2025_ps3c_test_image_04182.png,healthy,0.8171208,0.03748119,0.145398
isbi2025_ps3c_test_image_10222.png,healthy,0.6746355,0.1000049,0.22535957
isbi2025_ps3c_test_image_05586.png,healthy,0.8129483,0.18352163,0.003530059
isbi2025_ps3c_test_image_13736.png,healthy,0.3972935,0.22055879,0.38214767
isbi2025_ps3c_test_image_14504.png,healthy,0.51007676,0.052695148,0.43722808
isbi2025_ps3c_test_image_12418.png,rubbish,0.05258176,0.06847978,0.87893856
isbi2025_ps3c_test_image_14287.png,rubbish,0.0068290294,0.020224474,0.97294647
isbi2025_ps3c_test_image_08895.png,rubbish,0.01906447,0.015235498,0.9657
isbi2025_ps3c_test_image_03859.png,unhealthy,0.32720563,0.40935332,0.2634411
isbi2025_ps3c_test_image_05640.png,healthy,0.98261684,0.009055455,0.008327657
isbi2025_ps3c_test_image_14820.png,rubbish,0.0051047127,0.0038352674,0.99105996
isbi2025_ps3c_test_image_16231.png,unhealthy,0.32657135,0.6443969,0.029031772
isbi2025_ps3c_test_image_09923.png,rubbish,0.010510523,0.04012027,0.9493692
isbi2025_ps3c_test_image_01277.png,rubbish,0.20239237,0.25337765,0.54423
isbi2025_ps3c_test_image_12491.png,healthy,0.52815413,0.0566199,0.41522592
isbi2025_ps3c_test_image_12182.png,healthy,0.794089,0.1739321,0.031978875
isbi2025_ps3c_test_image_10100.png,rubbish,0.08407626,0.19481346,0.72111034
isbi2025_ps3c_test_image_13383.png,unhealthy,0.25952956,0.55417216,0.18629825
isbi2025_ps3c_test_image_08576.png,healthy,0.78300047,0.17139229,0.04560728
isbi2025_ps3c_test_image_03990.png,rubbish,0.07977388,0.0608,0.8594261
isbi2025_ps3c_test_image_10063.png,rubbish,0.0016921724,0.0038273563,0.9944805
isbi2025_ps3c_test_image_10488.png,unhealthy,0.1603738,0.4239788,0.41564742
isbi2025_ps3c_test_image_14742.png,rubbish,0.084388226,0.29526713,0.62034464
isbi2025_ps3c_test_image_03973.png,rubbish,0.11340164,0.032208886,0.8543895
isbi2025_ps3c_test_image_15801.png,healthy,0.38924026,0.35604423,0.25471553
isbi2025_ps3c_test_image_02261.png,healthy,0.45084384,0.40091822,0.14823794
isbi2025_ps3c_test_image_02264.png,rubbish,0.29809672,0.026983868,0.6749194
isbi2025_ps3c_test_image_13950.png,rubbish,0.31552455,0.18412796,0.5003475
isbi2025_ps3c_test_image_09584.png,healthy,0.7798874,0.12902208,0.09109056
isbi2025_ps3c_test_image_17763.png,healthy,0.9159206,0.077667914,0.0064115007
isbi2025_ps3c_test_image_10873.png,unhealthy,0.2517697,0.42466113,0.32356918
isbi2025_ps3c_test_image_16752.png,healthy,0.625701,0.3412775,0.033021543
isbi2025_ps3c_test_image_16007.png,rubbish,0.00073039037,0.0009923093,0.9982773
isbi2025_ps3c_test_image_05428.png,healthy,0.95011705,0.037887357,0.011995597
isbi2025_ps3c_test_image_12431.png,rubbish,0.10971001,0.09012829,0.8001618
isbi2025_ps3c_test_image_05357.png,rubbish,0.005016492,0.0050987373,0.98988485
isbi2025_ps3c_test_image_12380.png,healthy,0.49115452,0.39809966,0.11074582
isbi2025_ps3c_test_image_06931.png,rubbish,0.118113704,0.038171187,0.84371513
isbi2025_ps3c_test_image_16995.png,rubbish,0.22867636,0.06609232,0.7052313
isbi2025_ps3c_test_image_06818.png,rubbish,0.052007083,0.1957011,0.7522918
isbi2025_ps3c_test_image_04540.png,rubbish,0.10572305,0.07218788,0.82208914
isbi2025_ps3c_test_image_08355.png,healthy,0.8835082,0.115172766,0.001319012
isbi2025_ps3c_test_image_07058.png,rubbish,0.019633705,0.044995215,0.9353711
isbi2025_ps3c_test_image_06264.png,rubbish,0.07087699,0.1135279,0.81559515
isbi2025_ps3c_test_image_08790.png,rubbish,0.10290544,0.06866841,0.8284262
isbi2025_ps3c_test_image_13355.png,healthy,0.95316905,0.046307914,0.00052306685
isbi2025_ps3c_test_image_15984.png,rubbish,1.3299813e-06,5.145422e-06,0.99999356
isbi2025_ps3c_test_image_08907.png,healthy,0.72941077,0.22592553,0.044663683
isbi2025_ps3c_test_image_12321.png,rubbish,0.16038316,0.31608304,0.5235338
isbi2025_ps3c_test_image_05809.png,rubbish,0.026855806,0.030817524,0.94232666
isbi2025_ps3c_test_image_06550.png,rubbish,0.0019379527,0.0009882752,0.99707377
isbi2025_ps3c_test_image_15670.png,rubbish,0.0012822716,0.0026902042,0.9960276
isbi2025_ps3c_test_image_15088.png,rubbish,0.00894346,0.005228371,0.98582816
isbi2025_ps3c_test_image_06307.png,rubbish,0.00085189467,0.0024445402,0.99670357
isbi2025_ps3c_test_image_15626.png,unhealthy,0.40236774,0.46418247,0.13344973
isbi2025_ps3c_test_image_07585.png,rubbish,0.09289024,0.12464738,0.7824624
isbi2025_ps3c_test_image_11590.png,rubbish,0.026179176,0.03814156,0.93567926
isbi2025_ps3c_test_image_08560.png,rubbish,0.004818321,0.0030220945,0.99215955
isbi2025_ps3c_test_image_04562.png,rubbish,0.11065778,0.05537356,0.83396864
isbi2025_ps3c_test_image_10881.png,rubbish,0.0014096951,0.0005526474,0.99803764
isbi2025_ps3c_test_image_13439.png,healthy,0.91347927,0.07671698,0.009803777
isbi2025_ps3c_test_image_17221.png,unhealthy,0.3931176,0.60211325,0.0047691003
isbi2025_ps3c_test_image_00548.png,rubbish,0.000847673,0.0018360717,0.9973162
isbi2025_ps3c_test_image_02166.png,unhealthy,0.061219487,0.5214706,0.41730985
isbi2025_ps3c_test_image_14022.png,healthy,0.7166261,0.12395269,0.1594212
isbi2025_ps3c_test_image_16239.png,healthy,0.6861631,0.18783724,0.12599961
isbi2025_ps3c_test_image_09567.png,rubbish,0.025807839,0.0121416645,0.9620505
isbi2025_ps3c_test_image_17662.png,rubbish,0.0045172214,0.0057924665,0.9896903
isbi2025_ps3c_test_image_12970.png,healthy,0.50853664,0.09864934,0.39281404
isbi2025_ps3c_test_image_08812.png,rubbish,9.027992e-06,1.3487327e-05,0.99997747
isbi2025_ps3c_test_image_14502.png,rubbish,0.0002211059,0.0007765034,0.9990024
isbi2025_ps3c_test_image_07498.png,healthy,0.6421745,0.1863011,0.17152442
isbi2025_ps3c_test_image_15868.png,rubbish,0.011019807,0.011502099,0.977478
isbi2025_ps3c_test_image_05780.png,healthy,0.8578839,0.13853036,0.0035857453
isbi2025_ps3c_test_image_14162.png,healthy,0.66317993,0.28201696,0.054803055
isbi2025_ps3c_test_image_13218.png,rubbish,0.2791033,0.08826822,0.6326285
isbi2025_ps3c_test_image_00991.png,rubbish,0.04406775,0.08115483,0.87477744
isbi2025_ps3c_test_image_10412.png,rubbish,0.043883502,0.020423377,0.93569314
isbi2025_ps3c_test_image_00960.png,rubbish,0.006291619,0.006398928,0.9873095
isbi2025_ps3c_test_image_04577.png,healthy,0.884423,0.105825305,0.009751651
isbi2025_ps3c_test_image_00928.png,rubbish,0.27299857,0.3244455,0.40255594
isbi2025_ps3c_test_image_00347.png,rubbish,0.024781106,0.04549009,0.92972875
isbi2025_ps3c_test_image_16089.png,rubbish,0.107021786,0.21979424,0.6731839
isbi2025_ps3c_test_image_05701.png,rubbish,0.060338993,0.048903856,0.8907571
isbi2025_ps3c_test_image_12910.png,healthy,0.7477138,0.053218987,0.19906722
isbi2025_ps3c_test_image_07075.png,rubbish,0.2935812,0.1769527,0.5294661
isbi2025_ps3c_test_image_00068.png,rubbish,0.0039756047,0.01518099,0.98084337
isbi2025_ps3c_test_image_02933.png,healthy,0.8896687,0.09138195,0.018949311
isbi2025_ps3c_test_image_03471.png,healthy,0.48586747,0.1480788,0.3660537
isbi2025_ps3c_test_image_16836.png,rubbish,1.2306454e-06,3.3335946e-06,0.99999547
isbi2025_ps3c_test_image_08849.png,rubbish,0.00818276,0.0021939185,0.98962325
isbi2025_ps3c_test_image_00774.png,rubbish,0.04501747,0.009729978,0.9452526
isbi2025_ps3c_test_image_02204.png,rubbish,1.0332423e-06,3.3142267e-06,0.9999956
isbi2025_ps3c_test_image_03054.png,healthy,0.66600126,0.3075908,0.026407955
isbi2025_ps3c_test_image_05290.png,healthy,0.7459011,0.23934084,0.0147580765
isbi2025_ps3c_test_image_02761.png,rubbish,0.17874858,0.21233466,0.60891676
isbi2025_ps3c_test_image_06826.png,rubbish,0.42038897,0.0676246,0.51198643
isbi2025_ps3c_test_image_00990.png,rubbish,0.37849706,0.09595686,0.5255461
isbi2025_ps3c_test_image_02193.png,healthy,0.78847295,0.16262853,0.0488985
isbi2025_ps3c_test_image_12879.png,healthy,0.76281446,0.23381957,0.0033659483
isbi2025_ps3c_test_image_01843.png,healthy,0.6148547,0.3843249,0.00082034356
isbi2025_ps3c_test_image_02735.png,rubbish,0.07127037,0.056569606,0.87216
isbi2025_ps3c_test_image_14143.png,healthy,0.66432667,0.12013754,0.21553577
isbi2025_ps3c_test_image_07188.png,healthy,0.8502427,0.11521555,0.034541853
isbi2025_ps3c_test_image_14233.png,rubbish,0.1052181,0.23335646,0.6614254
isbi2025_ps3c_test_image_16034.png,healthy,0.5250872,0.13881324,0.33609954
isbi2025_ps3c_test_image_12328.png,rubbish,0.25487682,0.3584992,0.38662392
isbi2025_ps3c_test_image_07416.png,rubbish,0.011975009,0.018813856,0.96921104
isbi2025_ps3c_test_image_14694.png,rubbish,0.11009445,0.20058264,0.6893228
isbi2025_ps3c_test_image_17793.png,rubbish,0.13117816,0.03340286,0.83541894
isbi2025_ps3c_test_image_04910.png,unhealthy,0.30879015,0.5528251,0.13838474
isbi2025_ps3c_test_image_10852.png,healthy,0.868142,0.13169229,0.00016573921
isbi2025_ps3c_test_image_09159.png,rubbish,0.028733814,0.032031268,0.93923485
isbi2025_ps3c_test_image_00741.png,rubbish,0.009130391,0.048340667,0.942529
isbi2025_ps3c_test_image_11295.png,healthy,0.7760294,0.2013686,0.022601971
isbi2025_ps3c_test_image_09576.png,rubbish,0.07658845,0.02617719,0.8972343
isbi2025_ps3c_test_image_16025.png,healthy,0.45710877,0.16073093,0.38216022
isbi2025_ps3c_test_image_02398.png,rubbish,0.0013059237,0.004214237,0.9944798
isbi2025_ps3c_test_image_03254.png,healthy,0.5026444,0.46944758,0.027907971
isbi2025_ps3c_test_image_14379.png,unhealthy,0.13545093,0.81177306,0.052776
isbi2025_ps3c_test_image_09647.png,rubbish,0.123493925,0.056838308,0.8196678
isbi2025_ps3c_test_image_03511.png,healthy,0.72371554,0.25001475,0.026269685
isbi2025_ps3c_test_image_13434.png,rubbish,0.028015068,0.0131621985,0.9588228
isbi2025_ps3c_test_image_04573.png,unhealthy,0.39678115,0.57809716,0.025121728
isbi2025_ps3c_test_image_02248.png,rubbish,0.034784667,0.07705279,0.88816255
isbi2025_ps3c_test_image_04082.png,rubbish,0.1585193,0.03545925,0.80602145
isbi2025_ps3c_test_image_06436.png,rubbish,0.26441243,0.09123472,0.6443528
isbi2025_ps3c_test_image_08216.png,rubbish,0.0021777535,0.003880307,0.99394184
isbi2025_ps3c_test_image_08961.png,healthy,0.95401084,0.0434114,0.0025776967
isbi2025_ps3c_test_image_06847.png,healthy,0.9255303,0.045815248,0.028654398
isbi2025_ps3c_test_image_01177.png,rubbish,4.184907e-06,8.74993e-06,0.9999871
isbi2025_ps3c_test_image_11380.png,healthy,0.91422445,0.07885973,0.0069158305
isbi2025_ps3c_test_image_14078.png,rubbish,1.786282e-06,7.5478606e-06,0.9999907
isbi2025_ps3c_test_image_04448.png,healthy,0.91370326,0.08445882,0.001837963
isbi2025_ps3c_test_image_09132.png,rubbish,0.3369344,0.20605844,0.45700714
isbi2025_ps3c_test_image_01457.png,healthy,0.4599662,0.28546125,0.2545725
isbi2025_ps3c_test_image_09598.png,rubbish,0.001038387,0.004001472,0.99496007
isbi2025_ps3c_test_image_12268.png,rubbish,0.22818445,0.30620134,0.46561417
isbi2025_ps3c_test_image_16835.png,unhealthy,0.41972718,0.44042325,0.13984962
isbi2025_ps3c_test_image_13049.png,rubbish,0.08645982,0.047395032,0.86614525
isbi2025_ps3c_test_image_03755.png,rubbish,0.048053864,0.028843012,0.9231031
isbi2025_ps3c_test_image_07307.png,rubbish,0.2218587,0.08694997,0.6911914
isbi2025_ps3c_test_image_09771.png,rubbish,0.098175935,0.03548236,0.86634177
isbi2025_ps3c_test_image_11272.png,rubbish,0.022299116,0.12977576,0.8479251
isbi2025_ps3c_test_image_17695.png,rubbish,0.0005677099,0.0011090935,0.99832326
isbi2025_ps3c_test_image_16220.png,healthy,0.93401915,0.046377193,0.019603621
isbi2025_ps3c_test_image_13567.png,unhealthy,0.1795368,0.6555047,0.16495849
isbi2025_ps3c_test_image_11465.png,healthy,0.92413837,0.025545666,0.050315954
isbi2025_ps3c_test_image_12337.png,healthy,0.7522896,0.19996473,0.04774574
isbi2025_ps3c_test_image_10325.png,rubbish,0.12455965,0.16106367,0.7143767
isbi2025_ps3c_test_image_17880.png,unhealthy,0.02357458,0.8343301,0.14209539
isbi2025_ps3c_test_image_10874.png,unhealthy,0.17488687,0.5204039,0.30470923
isbi2025_ps3c_test_image_02171.png,unhealthy,0.41285408,0.5850831,0.002062839
isbi2025_ps3c_test_image_12883.png,healthy,0.9184645,0.08067516,0.0008603102
isbi2025_ps3c_test_image_16802.png,unhealthy,0.13415796,0.7495629,0.11627918
isbi2025_ps3c_test_image_10146.png,rubbish,0.0015174866,0.0046640844,0.99381834
isbi2025_ps3c_test_image_14857.png,rubbish,0.4489671,0.09596928,0.4550636
isbi2025_ps3c_test_image_04226.png,rubbish,0.0001844649,0.00036890816,0.9994467
isbi2025_ps3c_test_image_01227.png,rubbish,0.038216624,0.043887354,0.91789603
isbi2025_ps3c_test_image_06229.png,unhealthy,0.45344594,0.49093384,0.05562014
isbi2025_ps3c_test_image_00794.png,healthy,0.7998302,0.12112783,0.07904195
isbi2025_ps3c_test_image_04801.png,rubbish,0.11088264,0.3408231,0.5482942
isbi2025_ps3c_test_image_04167.png,healthy,0.8422001,0.142663,0.015136879
isbi2025_ps3c_test_image_17974.png,healthy,0.8807712,0.117308535,0.0019202479
isbi2025_ps3c_test_image_07902.png,rubbish,0.0062710475,0.009591236,0.9841377
isbi2025_ps3c_test_image_04080.png,rubbish,0.35132,0.08027584,0.5684042
isbi2025_ps3c_test_image_06566.png,healthy,0.49175808,0.2150553,0.29318655
isbi2025_ps3c_test_image_14000.png,rubbish,0.099422164,0.16078557,0.7397923
isbi2025_ps3c_test_image_15727.png,rubbish,0.123315126,0.11401623,0.7626686
isbi2025_ps3c_test_image_10798.png,healthy,0.85133594,0.14410926,0.004554811
isbi2025_ps3c_test_image_14298.png,healthy,0.95008045,0.041027702,0.0088918675
isbi2025_ps3c_test_image_14599.png,rubbish,0.031538226,0.029845016,0.9386167
isbi2025_ps3c_test_image_08161.png,rubbish,0.0025142364,0.0032495377,0.9942363
isbi2025_ps3c_test_image_14833.png,rubbish,3.1575197e-05,7.566273e-05,0.9998927
isbi2025_ps3c_test_image_16193.png,rubbish,7.981028e-06,2.6359994e-05,0.99996567
isbi2025_ps3c_test_image_07611.png,rubbish,0.010834079,0.08975793,0.89940804
isbi2025_ps3c_test_image_08296.png,rubbish,0.10364917,0.035538066,0.8608127
isbi2025_ps3c_test_image_05460.png,rubbish,0.006299849,0.018787712,0.97491246
isbi2025_ps3c_test_image_12223.png,rubbish,0.35149324,0.10403921,0.5444676
isbi2025_ps3c_test_image_17068.png,rubbish,0.114858516,0.038894996,0.8462465
isbi2025_ps3c_test_image_06505.png,healthy,0.3734098,0.31260633,0.31398392
isbi2025_ps3c_test_image_11691.png,rubbish,0.09212781,0.029674882,0.87819725
isbi2025_ps3c_test_image_02427.png,healthy,0.5925695,0.22297987,0.1844506
isbi2025_ps3c_test_image_13278.png,rubbish,0.060516898,0.036136135,0.90334696
isbi2025_ps3c_test_image_02670.png,unhealthy,0.096424,0.50166565,0.4019103
isbi2025_ps3c_test_image_03648.png,healthy,0.9451349,0.05041863,0.004446457
isbi2025_ps3c_test_image_16037.png,healthy,0.64797074,0.038509704,0.31351954
isbi2025_ps3c_test_image_07225.png,healthy,0.8740099,0.12578984,0.00020025086
isbi2025_ps3c_test_image_13173.png,unhealthy,0.24874263,0.46770462,0.2835527
isbi2025_ps3c_test_image_00330.png,rubbish,0.16154078,0.05571217,0.7827471
isbi2025_ps3c_test_image_02637.png,rubbish,0.0037836726,0.0038251714,0.99239117
isbi2025_ps3c_test_image_06711.png,unhealthy,0.161664,0.5863954,0.25194064
isbi2025_ps3c_test_image_04351.png,rubbish,0.029124914,0.022393182,0.94848186
isbi2025_ps3c_test_image_07938.png,rubbish,0.12395749,0.06341323,0.8126293
isbi2025_ps3c_test_image_06272.png,healthy,0.8168128,0.14491142,0.038275722
isbi2025_ps3c_test_image_18047.png,unhealthy,0.06465607,0.848038,0.087305866
isbi2025_ps3c_test_image_01432.png,healthy,0.9752652,0.021895591,0.0028391606
isbi2025_ps3c_test_image_17283.png,healthy,0.80832964,0.16709389,0.024576526
isbi2025_ps3c_test_image_01216.png,rubbish,1.1419493e-05,3.3117034e-05,0.9999554
isbi2025_ps3c_test_image_00912.png,rubbish,0.04110417,0.040476315,0.91841954
isbi2025_ps3c_test_image_16689.png,rubbish,0.11051534,0.2648587,0.624626
isbi2025_ps3c_test_image_01155.png,rubbish,0.00736285,0.0033481116,0.98928905
isbi2025_ps3c_test_image_15367.png,healthy,0.45705116,0.18718302,0.35576582
isbi2025_ps3c_test_image_07568.png,healthy,0.7645238,0.1103408,0.12513542
isbi2025_ps3c_test_image_10477.png,rubbish,0.009585122,0.008800519,0.9816143
isbi2025_ps3c_test_image_08305.png,rubbish,0.0696868,0.094152346,0.83616084
isbi2025_ps3c_test_image_16391.png,rubbish,0.015179383,0.00905129,0.97576934
isbi2025_ps3c_test_image_05628.png,healthy,0.7909372,0.16063456,0.048428252
isbi2025_ps3c_test_image_06332.png,rubbish,0.0071356934,0.0047633937,0.988101
isbi2025_ps3c_test_image_04791.png,unhealthy,0.3483139,0.39405406,0.25763205
isbi2025_ps3c_test_image_06576.png,rubbish,0.0010620273,0.002431341,0.99650663
isbi2025_ps3c_test_image_13069.png,healthy,0.76849025,0.05345903,0.17805074
isbi2025_ps3c_test_image_04326.png,healthy,0.5667743,0.4326563,0.0005693571
isbi2025_ps3c_test_image_02605.png,rubbish,0.06430047,0.14378184,0.7919177
isbi2025_ps3c_test_image_01650.png,unhealthy,0.23108898,0.6513884,0.117522575
isbi2025_ps3c_test_image_13304.png,healthy,0.6710811,0.17747141,0.15144746
isbi2025_ps3c_test_image_05423.png,healthy,0.69912827,0.21840768,0.08246402
isbi2025_ps3c_test_image_01406.png,healthy,0.7717375,0.04834435,0.17991814
isbi2025_ps3c_test_image_13196.png,healthy,0.79560834,0.20381145,0.0005802026
isbi2025_ps3c_test_image_16931.png,rubbish,0.06060063,0.013273743,0.92612565
isbi2025_ps3c_test_image_09559.png,healthy,0.7196689,0.103182726,0.1771483
isbi2025_ps3c_test_image_08113.png,healthy,0.9436655,0.022823,0.033511445
isbi2025_ps3c_test_image_17120.png,rubbish,0.22480255,0.11454182,0.6606556
isbi2025_ps3c_test_image_00429.png,healthy,0.75160336,0.23591222,0.012484468
isbi2025_ps3c_test_image_02706.png,rubbish,0.27759016,0.040950675,0.6814591
isbi2025_ps3c_test_image_04267.png,rubbish,0.04652839,0.0057161814,0.94775546
isbi2025_ps3c_test_image_11961.png,unhealthy,0.31257352,0.655116,0.03231048
isbi2025_ps3c_test_image_01485.png,rubbish,3.8823175e-05,3.84066e-05,0.99992275
isbi2025_ps3c_test_image_06361.png,healthy,0.3507221,0.31679735,0.33248052
isbi2025_ps3c_test_image_18040.png,rubbish,0.0013036036,0.0027968371,0.9958996
isbi2025_ps3c_test_image_14125.png,rubbish,0.08135309,0.024628675,0.89401823
isbi2025_ps3c_test_image_06463.png,healthy,0.7949846,0.08120109,0.12381434
isbi2025_ps3c_test_image_16051.png,healthy,0.9757412,0.020154601,0.004104239
isbi2025_ps3c_test_image_17670.png,healthy,0.5382167,0.18675072,0.27503255
isbi2025_ps3c_test_image_01793.png,healthy,0.88030607,0.11920518,0.0004887639
isbi2025_ps3c_test_image_12009.png,healthy,0.52016956,0.47759792,0.0022325544
isbi2025_ps3c_test_image_00525.png,healthy,0.9114338,0.083281524,0.0052847094
isbi2025_ps3c_test_image_15356.png,rubbish,0.04786915,0.08719549,0.86493534
isbi2025_ps3c_test_image_13447.png,healthy,0.79466426,0.1997179,0.0056178267
isbi2025_ps3c_test_image_04595.png,healthy,0.5313567,0.40125185,0.06739148
isbi2025_ps3c_test_image_01614.png,unhealthy,0.0673891,0.47258985,0.46002105
isbi2025_ps3c_test_image_12489.png,healthy,0.7298497,0.06760442,0.2025459
isbi2025_ps3c_test_image_04558.png,rubbish,0.0063563674,0.018524017,0.97511953
isbi2025_ps3c_test_image_09104.png,rubbish,0.011361316,0.007950607,0.9806881
isbi2025_ps3c_test_image_03664.png,rubbish,0.03443627,0.09829208,0.8672716
isbi2025_ps3c_test_image_00083.png,healthy,0.47335574,0.34443292,0.18221134
isbi2025_ps3c_test_image_14776.png,rubbish,0.00413262,0.019383207,0.9764841
isbi2025_ps3c_test_image_02937.png,rubbish,0.17416483,0.16275792,0.66307724
isbi2025_ps3c_test_image_13585.png,rubbish,0.0023190372,0.0049149743,0.992766
isbi2025_ps3c_test_image_16248.png,rubbish,0.00021472559,0.00068967964,0.99909556
isbi2025_ps3c_test_image_01233.png,unhealthy,0.23694319,0.48177972,0.28127703
isbi2025_ps3c_test_image_10021.png,healthy,0.6025747,0.23278162,0.16464365
isbi2025_ps3c_test_image_06302.png,healthy,0.6597731,0.32637116,0.013855722
isbi2025_ps3c_test_image_08707.png,rubbish,0.0011455625,0.0033079959,0.99554634
isbi2025_ps3c_test_image_08012.png,healthy,0.81193286,0.16971497,0.018352106
isbi2025_ps3c_test_image_01648.png,rubbish,0.0633012,0.065856084,0.8708427
isbi2025_ps3c_test_image_15855.png,healthy,0.6219935,0.35785434,0.020152202
isbi2025_ps3c_test_image_02118.png,rubbish,0.24611035,0.17580494,0.5780847
isbi2025_ps3c_test_image_08366.png,rubbish,0.0058734897,0.008922899,0.9852036
isbi2025_ps3c_test_image_13848.png,healthy,0.53549373,0.3523362,0.11217007
isbi2025_ps3c_test_image_14326.png,healthy,0.8496142,0.1361244,0.0142613575
isbi2025_ps3c_test_image_17529.png,rubbish,0.007630935,0.017891768,0.97447735
isbi2025_ps3c_test_image_08730.png,healthy,0.76582474,0.2330232,0.0011521013
isbi2025_ps3c_test_image_07861.png,rubbish,0.32625562,0.17257823,0.5011661
isbi2025_ps3c_test_image_13271.png,healthy,0.8791186,0.10424302,0.016638309
isbi2025_ps3c_test_image_14320.png,healthy,0.9242591,0.04728277,0.028458174
isbi2025_ps3c_test_image_03816.png,rubbish,0.018411351,0.010612606,0.97097605
isbi2025_ps3c_test_image_03372.png,healthy,0.4095283,0.2497011,0.34077057
isbi2025_ps3c_test_image_05355.png,rubbish,0.041794695,0.027315909,0.9308895
isbi2025_ps3c_test_image_00160.png,healthy,0.7290437,0.22440256,0.04655372
isbi2025_ps3c_test_image_13175.png,rubbish,0.009239607,0.012272266,0.9784882
isbi2025_ps3c_test_image_02585.png,rubbish,0.04848949,0.042183798,0.90932673
isbi2025_ps3c_test_image_08288.png,healthy,0.79596114,0.18472664,0.019312264
isbi2025_ps3c_test_image_04001.png,rubbish,0.012911917,0.009965669,0.9771224
isbi2025_ps3c_test_image_09297.png,healthy,0.8020211,0.07151667,0.12646228
isbi2025_ps3c_test_image_11497.png,healthy,0.8262764,0.076618895,0.097104646
