image_name,Healthy,Unhealthy,Rubbish
isbi2025_ps3c_test_image_16293.png,0.003915641,0.001226715,0.99485755
isbi2025_ps3c_test_image_06080.png,0.003024338,0.974779,0.022196647
isbi2025_ps3c_test_image_01260.png,0.001155362,0.015985623,0.98285896
isbi2025_ps3c_test_image_11073.png,7.86E-05,1.86E-05,0.99990284
isbi2025_ps3c_test_image_07611.png,0.010869706,0.036982793,0.9521475
isbi2025_ps3c_test_image_08522.png,0.70659834,0.18302284,0.1103789
isbi2025_ps3c_test_image_17402.png,0.003859938,0.012047172,0.98409283
isbi2025_ps3c_test_image_03477.png,0.006494362,0.9882423,0.005263321
isbi2025_ps3c_test_image_13664.png,0.000155354,0.90856797,0.091276735
isbi2025_ps3c_test_image_04318.png,0.000923203,0.99467516,0.004401611
isbi2025_ps3c_test_image_05006.png,0.00409175,0.77657604,0.21933217
isbi2025_ps3c_test_image_02769.png,0.32013613,0.12320498,0.5566589
isbi2025_ps3c_test_image_15215.png,0.044563122,0.068650566,0.88678634
isbi2025_ps3c_test_image_15573.png,0.068386994,0.12808752,0.8035255
isbi2025_ps3c_test_image_05760.png,0.020112038,0.4385868,0.5413011
isbi2025_ps3c_test_image_13102.png,0.002610663,0.020943807,0.9764455
isbi2025_ps3c_test_image_03311.png,0.8975827,0.02851803,0.0738993
isbi2025_ps3c_test_image_17364.png,0.003492477,0.04870058,0.94780695
isbi2025_ps3c_test_image_18057.png,0.21536513,0.7470335,0.03760135
isbi2025_ps3c_test_image_00618.png,0.004478735,0.10779484,0.8877264
isbi2025_ps3c_test_image_07177.png,0.027409,0.15694621,0.8156448
isbi2025_ps3c_test_image_08244.png,0.23664162,0.73920137,0.02415702
isbi2025_ps3c_test_image_06269.png,0.003337385,0.02117151,0.9754911
isbi2025_ps3c_test_image_11715.png,0.549189,0.31504998,0.1357611
isbi2025_ps3c_test_image_01506.png,0.05325551,0.9359793,0.01076511
isbi2025_ps3c_test_image_17370.png,0.17145686,0.7742106,0.054332558
isbi2025_ps3c_test_image_18043.png,0.015092819,0.35623944,0.6286677
isbi2025_ps3c_test_image_07163.png,0.000292862,0.008093108,0.9916141
isbi2025_ps3c_test_image_08250.png,0.31216168,0.23461343,0.4532249
isbi2025_ps3c_test_image_11701.png,0.28356797,0.3184194,0.39801264
isbi2025_ps3c_test_image_01512.png,0.17224358,0.8173849,0.01037153
isbi2025_ps3c_test_image_15567.png,0.029529493,0.18817793,0.7822926
isbi2025_ps3c_test_image_12208.png,0.026526619,0.025667565,0.9478059
isbi2025_ps3c_test_image_05774.png,0.002189485,0.03289593,0.96491456
isbi2025_ps3c_test_image_13116.png,0.045215778,0.072681986,0.88210213
isbi2025_ps3c_test_image_03305.png,0.054525096,0.7706298,0.17484502
isbi2025_ps3c_test_image_14679.png,0.62026566,0.37353927,0.006195067
isbi2025_ps3c_test_image_03463.png,0.33435032,0.60935885,0.056290887
isbi2025_ps3c_test_image_13670.png,0.16139776,0.06427867,0.7743236
isbi2025_ps3c_test_image_05012.png,3.30E-05,0.011949005,0.98801804
isbi2025_ps3c_test_image_15201.png,0.122054465,0.432868,0.44507754
isbi2025_ps3c_test_image_16708.png,0.001189914,0.000617179,0.99819285
isbi2025_ps3c_test_image_01274.png,1.18E-07,0.64228344,0.35771644
isbi2025_ps3c_test_image_11067.png,2.74E-05,0.002804437,0.99716824
isbi2025_ps3c_test_image_09628.png,0.001741483,0.002956139,0.9953023
isbi2025_ps3c_test_image_07605.png,0.112213455,0.3065021,0.58128446
isbi2025_ps3c_test_image_08536.png,1.66E-05,0.000416117,0.9995672
isbi2025_ps3c_test_image_10379.png,0.001574495,0.014749663,0.9836759
isbi2025_ps3c_test_image_17416.png,0.41112787,0.20499055,0.38388157
isbi2025_ps3c_test_image_14137.png,0.65420955,0.16952172,0.1762687
isbi2025_ps3c_test_image_04324.png,0.48265985,0.26679695,0.25054318
isbi2025_ps3c_test_image_13658.png,0.082886115,0.08888044,0.8282334
isbi2025_ps3c_test_image_12546.png,0.022169195,0.10854933,0.8692815
isbi2025_ps3c_test_image_15229.png,0.032158304,0.06936302,0.8984786
isbi2025_ps3c_test_image_02755.png,0.000216588,0.000795472,0.99898785
isbi2025_ps3c_test_image_13880.png,0.004600821,0.005950079,0.98944914
isbi2025_ps3c_test_image_16720.png,0.42523268,0.10516329,0.46960396
isbi2025_ps3c_test_image_09600.png,0.000353141,0.000143094,0.99950373
isbi2025_ps3c_test_image_06533.png,0.11938267,0.7277007,0.15291654
isbi2025_ps3c_test_image_10351.png,0.000985274,0.001559633,0.99745506
isbi2025_ps3c_test_image_00142.png,0.48685685,0.18162629,0.33151677
isbi2025_ps3c_test_image_00624.png,0.003619128,0.963003,0.033377964
isbi2025_ps3c_test_image_17358.png,0.006262994,0.68745774,0.3062792
isbi2025_ps3c_test_image_10437.png,0.005821213,0.006538842,0.98763996
isbi2025_ps3c_test_image_08278.png,0.00061182,0.000375975,0.99901223
isbi2025_ps3c_test_image_09166.png,0.000591355,0.037985552,0.961423
isbi2025_ps3c_test_image_11729.png,0.006929161,0.85632634,0.13674453
isbi2025_ps3c_test_image_06255.png,0.053556114,0.9397962,0.006647661
isbi2025_ps3c_test_image_16046.png,0.21331587,0.7668201,0.019864036
isbi2025_ps3c_test_image_02033.png,0.073352315,0.8791918,0.047455914
isbi2025_ps3c_test_image_14889.png,0.001913014,0.10357998,0.894507
isbi2025_ps3c_test_image_12220.png,0.000288811,1.74E-05,0.9996939
isbi2025_ps3c_test_image_04442.png,0.001534988,0.011760306,0.9867047
isbi2025_ps3c_test_image_14651.png,0.001945315,0.001621245,0.9964334
isbi2025_ps3c_test_image_05984.png,0.055946518,0.8796367,0.06441673
isbi2025_ps3c_test_image_02027.png,0.08080419,0.10831952,0.81087625
isbi2025_ps3c_test_image_05748.png,0.006259812,0.98864007,0.005100063
isbi2025_ps3c_test_image_12234.png,0.4369596,0.5367533,0.026287094
isbi2025_ps3c_test_image_04456.png,0.11385782,0.61356735,0.2725749
isbi2025_ps3c_test_image_05990.png,0.062738,0.9166435,0.020618536
isbi2025_ps3c_test_image_14645.png,0.003328549,0.001104224,0.99556726
isbi2025_ps3c_test_image_03339.png,0.002221606,0.002356736,0.9954216
isbi2025_ps3c_test_image_00630.png,0.070330516,0.19510478,0.73456466
isbi2025_ps3c_test_image_10423.png,0.035810176,0.03402844,0.93016136
isbi2025_ps3c_test_image_09172.png,0.02584612,0.7540566,0.22009726
isbi2025_ps3c_test_image_06241.png,0.14378433,0.6174098,0.23880586
isbi2025_ps3c_test_image_16052.png,0.0042331,0.8462668,0.14950012
isbi2025_ps3c_test_image_01248.png,0.12301667,0.8738506,0.003132795
isbi2025_ps3c_test_image_16734.png,0.000811824,0.000769496,0.9984187
isbi2025_ps3c_test_image_09614.png,0.3239983,0.33463883,0.3413629
isbi2025_ps3c_test_image_06527.png,0.010199896,0.98799765,0.001802487
isbi2025_ps3c_test_image_10345.png,0.000217155,0.005432015,0.9943508
isbi2025_ps3c_test_image_07639.png,0.026499474,0.8289289,0.14457157
isbi2025_ps3c_test_image_00156.png,0.004018717,0.003321358,0.99265987
isbi2025_ps3c_test_image_14123.png,0.000118642,0.002424031,0.9974573
isbi2025_ps3c_test_image_04330.png,0.030332541,0.9666236,0.00304382
isbi2025_ps3c_test_image_02999.png,1.25E-05,0.13823722,0.86175025
isbi2025_ps3c_test_image_12552.png,0.005748351,0.98770696,0.006544669
isbi2025_ps3c_test_image_13894.png,0.39902776,0.107614465,0.4933578
isbi2025_ps3c_test_image_02741.png,0.000553625,0.000176718,0.99926955
isbi2025_ps3c_test_image_02972.png,0.014214315,0.9120592,0.07372644
isbi2025_ps3c_test_image_16907.png,0.006885178,0.014296459,0.9788183
isbi2025_ps3c_test_image_09827.png,0.008128955,0.85477924,0.13709176
isbi2025_ps3c_test_image_00803.png,0.7743697,0.20156619,0.024064066
isbi2025_ps3c_test_image_09199.png,0.526524,0.31189016,0.16158582
isbi2025_ps3c_test_image_18094.png,0.08573848,0.29619634,0.6180652
isbi2025_ps3c_test_image_08287.png,0.002254032,0.010421079,0.98732483
isbi2025_ps3c_test_image_14876.png,0.000527652,0.00171675,0.9977556
isbi2025_ps3c_test_image_14862.png,0.17296104,0.8161827,0.010856245
isbi2025_ps3c_test_image_00817.png,0.08509937,0.073580794,0.8413199
isbi2025_ps3c_test_image_18080.png,0.000513143,0.055280842,0.94420594
isbi2025_ps3c_test_image_08293.png,0.50898284,0.081045784,0.40997136
isbi2025_ps3c_test_image_16913.png,0.11277495,0.46248284,0.42474222
isbi2025_ps3c_test_image_09833.png,0.03236443,0.29540324,0.6722323
isbi2025_ps3c_test_image_02966.png,0.001563371,0.9751614,0.02327529
isbi2025_ps3c_test_image_10392.png,0.10295074,0.3322814,0.5647678
isbi2025_ps3c_test_image_00181.png,1.06E-05,0.005119395,0.99486995
isbi2025_ps3c_test_image_07836.png,0.000862863,0.072000675,0.9271364
isbi2025_ps3c_test_image_12585.png,0.7085151,0.17132053,0.120164335
isbi2025_ps3c_test_image_02796.png,0.32236874,0.636603,0.041028284
isbi2025_ps3c_test_image_13843.png,0.0048201,0.021055736,0.9741242
isbi2025_ps3c_test_image_03488.png,0.47093612,0.17168054,0.3573834
isbi2025_ps3c_test_image_04481.png,0.04405846,0.04020675,0.9157348
isbi2025_ps3c_test_image_14692.png,0.5492511,0.44057274,0.01017619
isbi2025_ps3c_test_image_05947.png,0.000450356,0.01556039,0.9839893
isbi2025_ps3c_test_image_06296.png,0.057098117,0.20793572,0.73496616
isbi2025_ps3c_test_image_16085.png,0.26909027,0.5019995,0.22891025
isbi2025_ps3c_test_image_11932.png,0.006984754,0.000878614,0.9921366
isbi2025_ps3c_test_image_07188.png,0.000227486,0.99624276,0.00352982
isbi2025_ps3c_test_image_06282.png,0.000362071,0.009375464,0.9902625
isbi2025_ps3c_test_image_16091.png,0.15764491,0.33284017,0.5095149
isbi2025_ps3c_test_image_11926.png,0.012956297,0.12969162,0.857352
isbi2025_ps3c_test_image_04495.png,0.004612433,0.011270323,0.9841173
isbi2025_ps3c_test_image_05953.png,0.015289451,0.93028283,0.054427695
isbi2025_ps3c_test_image_14686.png,0.000307274,0.000118668,0.999574
isbi2025_ps3c_test_image_15598.png,0.024352627,0.83449256,0.14115486
isbi2025_ps3c_test_image_12591.png,0.002800265,0.010915844,0.9862839
isbi2025_ps3c_test_image_13857.png,0.0766551,0.8994497,0.023895178
isbi2025_ps3c_test_image_02782.png,0.01924813,0.024723139,0.9560288
isbi2025_ps3c_test_image_10386.png,0.0669795,0.91038144,0.022639075
isbi2025_ps3c_test_image_00195.png,0.003543487,0.001284748,0.9951717
isbi2025_ps3c_test_image_07822.png,0.022824131,0.33995393,0.6372219
isbi2025_ps3c_test_image_11098.png,0.000470023,0.91531193,0.084218
isbi2025_ps3c_test_image_02962.png,0.000648566,0.97985727,0.019494155
isbi2025_ps3c_test_image_16917.png,0.003020201,0.60742337,0.3895564
isbi2025_ps3c_test_image_09837.png,0.007385952,0.24108626,0.7515277
isbi2025_ps3c_test_image_18084.png,0.5323668,0.43562284,0.032010358
isbi2025_ps3c_test_image_08297.png,0.1787883,0.67994666,0.14126508
isbi2025_ps3c_test_image_00813.png,0.49991775,0.17301378,0.32706848
isbi2025_ps3c_test_image_09189.png,0.000207156,0.6424424,0.3573505
isbi2025_ps3c_test_image_14866.png,0.001069052,0.03236379,0.9665671
isbi2025_ps3c_test_image_14872.png,0.09123237,0.53691804,0.37184966
isbi2025_ps3c_test_image_18090.png,0.26964828,0.68580467,0.044547044
isbi2025_ps3c_test_image_08283.png,0.025673179,0.72864884,0.24567793
isbi2025_ps3c_test_image_00807.png,8.00E-05,0.08630254,0.91361743
isbi2025_ps3c_test_image_16903.png,0.000440064,0.002707833,0.9968521
isbi2025_ps3c_test_image_09823.png,0.29185173,0.61090326,0.097245015
isbi2025_ps3c_test_image_02976.png,0.008694169,0.60858077,0.38272503
isbi2025_ps3c_test_image_07826.png,0.00043219,0.000173424,0.9993943
isbi2025_ps3c_test_image_10382.png,0.00042252,0.000260068,0.9993174
isbi2025_ps3c_test_image_00191.png,0.002125462,0.006073334,0.9918012
isbi2025_ps3c_test_image_03498.png,0.004393634,0.1611062,0.8345002
isbi2025_ps3c_test_image_12595.png,0.82431114,0.16514027,0.010548569
isbi2025_ps3c_test_image_02786.png,0.010848952,0.3946179,0.59453315
isbi2025_ps3c_test_image_13853.png,1.81E-08,2.07E-05,0.99997926
isbi2025_ps3c_test_image_04491.png,0.001038507,0.000482712,0.99847883
isbi2025_ps3c_test_image_14682.png,0.000964727,0.09943063,0.8996046
isbi2025_ps3c_test_image_05957.png,0.001761349,0.005984417,0.99225414
isbi2025_ps3c_test_image_11922.png,0.01733954,0.25782305,0.7248374
isbi2025_ps3c_test_image_07198.png,0.002359748,0.019954415,0.9776858
isbi2025_ps3c_test_image_06286.png,0.000784538,0.003765047,0.99545044
isbi2025_ps3c_test_image_16095.png,0.005555248,0.026698794,0.96774596
isbi2025_ps3c_test_image_11936.png,0.018772937,0.03971445,0.9415127
isbi2025_ps3c_test_image_06292.png,0.007273684,0.06442844,0.9282978
isbi2025_ps3c_test_image_16081.png,0.004737616,0.012234699,0.9830277
isbi2025_ps3c_test_image_15588.png,0.06618693,0.93230486,0.001508184
isbi2025_ps3c_test_image_04485.png,0.008750744,0.87272435,0.1185249
isbi2025_ps3c_test_image_05943.png,0.016068853,0.94988614,0.034044974
isbi2025_ps3c_test_image_14696.png,0.15669319,0.8305416,0.012765173
isbi2025_ps3c_test_image_12581.png,0.001223473,0.1295108,0.86926574
isbi2025_ps3c_test_image_13847.png,0.07651891,0.9228012,0.000679844
isbi2025_ps3c_test_image_02792.png,0.022008404,0.066147014,0.91184455
isbi2025_ps3c_test_image_07832.png,0.001425914,0.9982551,0.000319012
isbi2025_ps3c_test_image_11088.png,1.32E-05,4.55E-05,0.99994123
isbi2025_ps3c_test_image_10396.png,0.08686905,0.90648377,0.006647204
isbi2025_ps3c_test_image_00185.png,0.005863324,0.9368124,0.05732424
isbi2025_ps3c_test_image_08532.png,0.004161865,0.040372424,0.9554656
isbi2025_ps3c_test_image_07601.png,5.57E-05,0.019900525,0.98004377
isbi2025_ps3c_test_image_17412.png,0.022880437,0.10472683,0.8723927
isbi2025_ps3c_test_image_01270.png,0.00964066,0.93201184,0.05834748
isbi2025_ps3c_test_image_11063.png,0.74923915,0.25055444,0.000206416
isbi2025_ps3c_test_image_05016.png,0.32154304,0.6186452,0.05981175
isbi2025_ps3c_test_image_15205.png,5.69E-05,0.85766584,0.1422773
isbi2025_ps3c_test_image_02779.png,0.001512921,0.04024262,0.95824444
isbi2025_ps3c_test_image_03467.png,0.65920866,0.33088833,0.009903077
isbi2025_ps3c_test_image_04308.png,0.07196171,0.3072664,0.6207719
isbi2025_ps3c_test_image_13674.png,0.002228125,0.02614043,0.9716314
isbi2025_ps3c_test_image_13112.png,0.59412676,0.39790964,0.007963547
isbi2025_ps3c_test_image_03301.png,0.43036604,0.39669913,0.17293486
isbi2025_ps3c_test_image_15563.png,0.5196923,0.4605057,0.01980202
isbi2025_ps3c_test_image_05770.png,0.002168305,0.001057117,0.9967746
isbi2025_ps3c_test_image_11705.png,0.000680543,0.000218228,0.9991013
isbi2025_ps3c_test_image_06279.png,0.015850397,0.862061,0.122088596
isbi2025_ps3c_test_image_01516.png,0.99758506,0.001788882,0.000625972
isbi2025_ps3c_test_image_18047.png,0.14512424,0.10925781,0.7456179
isbi2025_ps3c_test_image_00608.png,8.89E-05,0.8319568,0.16795433
isbi2025_ps3c_test_image_17374.png,0.014874632,0.55776113,0.42736426
isbi2025_ps3c_test_image_08254.png,0.10439499,0.7639883,0.13161665
isbi2025_ps3c_test_image_07167.png,0.36089364,0.586542,0.052564282
isbi2025_ps3c_test_image_11711.png,0.046656713,0.90106213,0.052281182
isbi2025_ps3c_test_image_01502.png,0.002306743,0.00213605,0.99555725
isbi2025_ps3c_test_image_18053.png,0.97758204,0.021687206,0.000730797
isbi2025_ps3c_test_image_17360.png,0.078551695,0.46268812,0.4587601
isbi2025_ps3c_test_image_08240.png,1.89E-05,0.003575303,0.9964057
isbi2025_ps3c_test_image_07173.png,0.05443323,0.07434009,0.87122667
isbi2025_ps3c_test_image_13106.png,0.000112576,0.013105582,0.9867819
isbi2025_ps3c_test_image_14669.png,0.002315468,0.995288,0.002396494
isbi2025_ps3c_test_image_03315.png,0.0028205,0.9949568,0.002222665
isbi2025_ps3c_test_image_15577.png,0.9034102,0.049685407,0.046904426
isbi2025_ps3c_test_image_05764.png,0.004802822,0.9112662,0.08393103
isbi2025_ps3c_test_image_12218.png,0.000127147,0.003398478,0.99647444
isbi2025_ps3c_test_image_05002.png,0.07116321,0.6412473,0.2875896
isbi2025_ps3c_test_image_15211.png,0.001063075,0.11445154,0.88448536
isbi2025_ps3c_test_image_03473.png,0.00906919,0.36196253,0.62896824
isbi2025_ps3c_test_image_13660.png,0.003942107,0.060486164,0.9355718
isbi2025_ps3c_test_image_08526.png,0.019418754,0.103662565,0.87691873
isbi2025_ps3c_test_image_10369.png,0.000396167,2.19E-05,0.999582
isbi2025_ps3c_test_image_07615.png,0.003004827,0.00883035,0.9881648
isbi2025_ps3c_test_image_17406.png,0.001929593,0.020984469,0.97708595
isbi2025_ps3c_test_image_01264.png,0.00512567,0.25488856,0.7399858
isbi2025_ps3c_test_image_16718.png,0.26286647,0.71893686,0.018196631
isbi2025_ps3c_test_image_11077.png,0.042551346,0.34624413,0.61120456
isbi2025_ps3c_test_image_09638.png,0.020919437,0.30775663,0.67132396
isbi2025_ps3c_test_image_12556.png,0.003769052,0.6377025,0.3585284
isbi2025_ps3c_test_image_02745.png,0.1923631,0.11682507,0.6908119
isbi2025_ps3c_test_image_13890.png,0.054090284,0.8295482,0.11636149
isbi2025_ps3c_test_image_15239.png,0.12702808,0.8700609,0.002911014
isbi2025_ps3c_test_image_14127.png,0.000412972,0.015293237,0.98429376
isbi2025_ps3c_test_image_13648.png,0.14136234,0.28891805,0.5697196
isbi2025_ps3c_test_image_04334.png,0.109195955,0.86735505,0.023449011
isbi2025_ps3c_test_image_10341.png,0.000746828,0.000113945,0.9991392
isbi2025_ps3c_test_image_00152.png,0.08264782,0.45395687,0.4633953
isbi2025_ps3c_test_image_16730.png,0.020521846,0.89171886,0.08775924
isbi2025_ps3c_test_image_06523.png,0.13866635,0.16923495,0.69209874
isbi2025_ps3c_test_image_09610.png,0.000182857,6.03E-05,0.9997569
isbi2025_ps3c_test_image_06245.png,0.000111164,0.7201894,0.27969947
isbi2025_ps3c_test_image_09176.png,0.30285248,0.549738,0.1474095
isbi2025_ps3c_test_image_11739.png,0.13346474,0.85437185,0.012163412
isbi2025_ps3c_test_image_16056.png,0.000665948,0.000987993,0.998346
isbi2025_ps3c_test_image_17348.png,0.003257016,0.13671844,0.8600246
isbi2025_ps3c_test_image_00634.png,0.001140285,0.570038,0.42882165
isbi2025_ps3c_test_image_10427.png,0.001087089,0.012247374,0.98666555
isbi2025_ps3c_test_image_08268.png,0.17040935,0.8184079,0.011182762
isbi2025_ps3c_test_image_04452.png,0.006605505,0.98764104,0.005753474
isbi2025_ps3c_test_image_14641.png,0.12586462,0.8642449,0.009890455
isbi2025_ps3c_test_image_05994.png,0.005949262,0.023104243,0.9709465
isbi2025_ps3c_test_image_02023.png,0.009209074,0.81576055,0.17503041
isbi2025_ps3c_test_image_12230.png,0.0433952,0.11773913,0.8388656
isbi2025_ps3c_test_image_14899.png,0.040343136,0.15527852,0.80437833
isbi2025_ps3c_test_image_04446.png,0.18090238,0.68313396,0.13596362
isbi2025_ps3c_test_image_03329.png,0.000843392,0.7489971,0.2501595
isbi2025_ps3c_test_image_05980.png,5.99E-09,6.19E-06,0.9999938
isbi2025_ps3c_test_image_14655.png,0.002234937,0.21519914,0.78256595
isbi2025_ps3c_test_image_02037.png,0.004832592,0.017467463,0.97769994
isbi2025_ps3c_test_image_12224.png,0.7334947,0.108190596,0.15831469
isbi2025_ps3c_test_image_05758.png,0.010203852,0.048894092,0.9409021
isbi2025_ps3c_test_image_06251.png,2.02E-05,0.32798433,0.67199546
isbi2025_ps3c_test_image_09162.png,0.0903987,0.90515655,0.004444747
isbi2025_ps3c_test_image_16042.png,0.46156338,0.51528764,0.023148896
isbi2025_ps3c_test_image_00620.png,0.011434236,0.31175086,0.6768149
isbi2025_ps3c_test_image_10433.png,0.000390481,0.000103387,0.9995061
isbi2025_ps3c_test_image_07629.png,0.006310759,0.17065182,0.8230374
isbi2025_ps3c_test_image_10355.png,0.032776434,0.048366807,0.91885674
isbi2025_ps3c_test_image_00146.png,3.62E-07,0.001180833,0.9988188
isbi2025_ps3c_test_image_16724.png,0.04710423,0.756198,0.19669779
isbi2025_ps3c_test_image_01258.png,8.27E-05,0.021632276,0.978285
isbi2025_ps3c_test_image_06537.png,0.002238559,0.011245905,0.9865155
isbi2025_ps3c_test_image_09604.png,0.063127585,0.026179288,0.9106931
isbi2025_ps3c_test_image_12542.png,0.001987482,0.004487443,0.993525
isbi2025_ps3c_test_image_13884.png,0.7563812,0.23753065,0.006088146
isbi2025_ps3c_test_image_02751.png,0.011079252,0.15134297,0.8375778
isbi2025_ps3c_test_image_14133.png,0.001247083,0.012964584,0.9857883
isbi2025_ps3c_test_image_02989.png,0.025501879,0.9694772,0.005020952
isbi2025_ps3c_test_image_04320.png,0.058494117,0.65100896,0.29049692
isbi2025_ps3c_test_image_04877.png,0.31216604,0.122975685,0.56485826
isbi2025_ps3c_test_image_10802.png,0.000421495,8.98E-05,0.9994886
isbi2025_ps3c_test_image_08095.png,0.015198519,0.5154257,0.4693758
isbi2025_ps3c_test_image_06906.png,0.22983879,0.16893482,0.6012264
isbi2025_ps3c_test_image_12973.png,0.010029827,0.89139706,0.09857314
isbi2025_ps3c_test_image_12967.png,0.005472198,0.9724921,0.022035645
isbi2025_ps3c_test_image_06912.png,0.00104009,0.9981178,0.000842183
isbi2025_ps3c_test_image_10816.png,0.45431477,0.25349972,0.29218554
isbi2025_ps3c_test_image_08081.png,0.011703319,0.54074824,0.44754842
isbi2025_ps3c_test_image_04863.png,0.000389905,0.10062268,0.8989874
isbi2025_ps3c_test_image_16297.png,2.72E-05,0.9902249,0.009747922
isbi2025_ps3c_test_image_06084.png,0.31678328,0.6666091,0.016607549
isbi2025_ps3c_test_image_01933.png,0.8796663,0.08273131,0.03760234
isbi2025_ps3c_test_image_17189.png,0.007151604,0.8573892,0.13545918
isbi2025_ps3c_test_image_14480.png,0.000311995,8.27E-05,0.99960536
isbi2025_ps3c_test_image_04693.png,0.000668849,0.001499248,0.9978319
isbi2025_ps3c_test_image_15946.png,0.8293818,0.14598319,0.024635067
isbi2025_ps3c_test_image_02584.png,0.001138876,0.9597893,0.03907188
isbi2025_ps3c_test_image_12797.png,0.000738086,0.008480568,0.99078137
isbi2025_ps3c_test_image_03842.png,0.000655799,0.00584874,0.99349546
isbi2025_ps3c_test_image_13489.png,0.04137464,0.1673128,0.7913125
isbi2025_ps3c_test_image_00393.png,0.049284685,0.46975678,0.48095852
isbi2025_ps3c_test_image_10180.png,0.004185039,0.7398515,0.2559635
isbi2025_ps3c_test_image_17837.png,0.000261923,8.72E-05,0.99965084
isbi2025_ps3c_test_image_08917.png,0.003267352,0.1153005,0.88143224
isbi2025_ps3c_test_image_00387.png,0.003761676,0.0689847,0.92725354
isbi2025_ps3c_test_image_10194.png,0.000269427,0.000718319,0.99901223
isbi2025_ps3c_test_image_17823.png,0.004039588,0.006750283,0.9892102
isbi2025_ps3c_test_image_08903.png,0.083570346,0.9087158,0.007713814
isbi2025_ps3c_test_image_01099.png,0.002243756,0.05565859,0.94209766
isbi2025_ps3c_test_image_02590.png,0.017529642,0.96570176,0.016768571
isbi2025_ps3c_test_image_03856.png,0.000650366,0.001509102,0.9978405
isbi2025_ps3c_test_image_12783.png,0.003011826,0.003238424,0.99374974
isbi2025_ps3c_test_image_14494.png,0.038978018,0.95827293,0.002749126
isbi2025_ps3c_test_image_15952.png,0.053262968,0.14740443,0.7993326
isbi2025_ps3c_test_image_04687.png,0.022965718,0.08247609,0.89455825
isbi2025_ps3c_test_image_05599.png,0.73130023,0.10078461,0.16791518
isbi2025_ps3c_test_image_16283.png,0.001389463,0.004070327,0.99454015
isbi2025_ps3c_test_image_06090.png,0.017004127,0.5593761,0.42361975
isbi2025_ps3c_test_image_01927.png,1.48E-06,5.00E-05,0.9999485
isbi2025_ps3c_test_image_07365.png,0.54567957,0.049843185,0.40447724
isbi2025_ps3c_test_image_08056.png,0.000243573,0.003729362,0.9960271
isbi2025_ps3c_test_image_10619.png,0.033322215,0.268244,0.69843376
isbi2025_ps3c_test_image_17176.png,0.032079343,0.00797621,0.9599444
isbi2025_ps3c_test_image_16268.png,0.06597021,0.2089263,0.7251035
isbi2025_ps3c_test_image_01714.png,0.3933008,0.570176,0.03652321
isbi2025_ps3c_test_image_11507.png,0.006815203,0.23188545,0.7612994
isbi2025_ps3c_test_image_09348.png,0.8326082,0.1183003,0.04909143
isbi2025_ps3c_test_image_05572.png,0.000377141,0.000194132,0.9994288
isbi2025_ps3c_test_image_15761.png,0.19092625,0.2899983,0.5190755
isbi2025_ps3c_test_image_03103.png,0.002462453,0.31794783,0.6795897
isbi2025_ps3c_test_image_13310.png,0.002045373,0.042836785,0.9551178
isbi2025_ps3c_test_image_13476.png,0.19517776,0.5633728,0.24144946
isbi2025_ps3c_test_image_03665.png,0.29297537,0.16870157,0.53832304
isbi2025_ps3c_test_image_14319.png,0.003863123,0.026338786,0.9697981
isbi2025_ps3c_test_image_15007.png,0.013478955,0.9615006,0.02502042
isbi2025_ps3c_test_image_12768.png,0.00058355,0.000269647,0.9991468
isbi2025_ps3c_test_image_05214.png,0.008749991,0.058645412,0.93260455
isbi2025_ps3c_test_image_11261.png,0.1490846,0.100912504,0.7500029
isbi2025_ps3c_test_image_01072.png,0.006396884,0.5102272,0.4833759
isbi2025_ps3c_test_image_17610.png,0.0180303,0.689279,0.2926907
isbi2025_ps3c_test_image_07403.png,0.20251116,0.78974885,0.007739999
isbi2025_ps3c_test_image_08730.png,0.52554303,0.47312874,0.001328226
isbi2025_ps3c_test_image_06709.png,0.7051614,0.2259729,0.06886572
isbi2025_ps3c_test_image_11275.png,0.004229511,0.07279317,0.92297727
isbi2025_ps3c_test_image_01066.png,0.002553974,0.007467714,0.9899783
isbi2025_ps3c_test_image_17604.png,0.009845746,0.102170296,0.8879839
isbi2025_ps3c_test_image_00378.png,0.023363495,0.9674181,0.009218367
isbi2025_ps3c_test_image_07417.png,0.312803,0.6647547,0.022442326
isbi2025_ps3c_test_image_08724.png,0.8544388,0.080789655,0.064771555
isbi2025_ps3c_test_image_13462.png,0.4805705,0.10771143,0.41171816
isbi2025_ps3c_test_image_03671.png,0.7630956,0.09597366,0.14093067
isbi2025_ps3c_test_image_15013.png,0.19757195,0.30528665,0.49714148
isbi2025_ps3c_test_image_05200.png,0.006039397,0.006496345,0.9874643
isbi2025_ps3c_test_image_05566.png,0.03094642,0.5176407,0.4514129
isbi2025_ps3c_test_image_02209.png,0.08375924,0.07522383,0.8410169
isbi2025_ps3c_test_image_15775.png,0.008546432,0.113354884,0.8780987
isbi2025_ps3c_test_image_03117.png,0.34603474,0.45732978,0.19663548
isbi2025_ps3c_test_image_13304.png,0.09332489,0.66527987,0.2413952
isbi2025_ps3c_test_image_04678.png,0.6776499,0.3206896,0.001660486
isbi2025_ps3c_test_image_07371.png,0.34290063,0.6531477,0.003951659
isbi2025_ps3c_test_image_08042.png,0.14036052,0.52908814,0.33055136
isbi2025_ps3c_test_image_17162.png,0.09770711,0.7018713,0.20042168
